il,ilce,okul_adi,kurum_kodu,okul_turu,web_sitesi,adres,telefon,harita,cekim_tarihi
Kayseri,Tomarza,Şehit Emin Urhan İmam Hatip Ortaokulu,763901,İmam Hatip Ortaokulu,https://763901.meb.k12.tr,,,https://763901.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şehit Jandarma Yarbay Bekir Temel Ortaokulu,725141,Ortaokul,https://jybekirtemelortaokulu.meb.k12.tr,,,https://jybekirtemelortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şehit Jandarma Yarbay Bekir Temel İlkokulu,719699,İlkokul,https://jandarmayarbaybekirtemelilkokulu.meb.k12.tr,,,https://jandarmayarbaybekirtemelilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şehit Jandarma Üsteğmen Efkan Cengiz Ortaokulu,704677,Ortaokul,https://efkancengizortaokulu.meb.k12.tr,,,https://efkancengizortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şehit Nazmi Kapucu Anadolu Lisesi,967530,Anadolu Lisesi,https://tomarzaanadolulisesi.meb.k12.tr,,,https://tomarzaanadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şehit Necati Kahraman Anaokulu,974659,Anaokulu,https://sehitnecatikahramananaokulu.meb.k12.tr,,,https://sehitnecatikahramananaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şehit İbrahim Akarsu İmam Hatip Ortaokulu,761773,İmam Hatip Ortaokulu,https://sehitibrahimakarsuiho.meb.k12.tr,,,https://sehitibrahimakarsuiho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şiraz İlkokulu,704731,İlkokul,https://sirazilkokulu.meb.k12.tr,,,https://sirazilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şıhbarak Ortaokulu,724177,Ortaokul,https://sihbarakortaokulu.meb.k12.tr,,,https://sihbarakortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Tomarza,Şıhbarak İlkokulu,724158,İlkokul,https://sihbarakilkokul.meb.k12.tr,,,https://sihbarakilkokul.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Ali Elmacı Ortaokulu,706662,Ortaokul,https://alielmaci.meb.k12.tr,,,https://alielmaci.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Atatürk Ortaokulu,738333,Ortaokul,https://yahyaliataturk.meb.k12.tr,,,https://yahyaliataturk.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Avlağa İlkokulu,714289,İlkokul,https://avlaga.meb.k12.tr,,,https://avlaga.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Balcıçakırı İlkokulu,631979,İlkokul,https://balcicakiri.meb.k12.tr,,,https://balcicakiri.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Balcıçakırı İmam Hatip Ortaokulu,765562,İmam Hatip Ortaokulu,https://balcicakiriiho.meb.k12.tr,,,https://balcicakiriiho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Büyükçakır Fatihler İmam Hatip Ortaokulu,766149,İmam Hatip Ortaokulu,https://buyukcakirfatihleriho.meb.k12.tr,,,https://buyukcakirfatihleriho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Büyükçakır İlkokulu,714337,İlkokul,https://buyukcakirilkokulu.meb.k12.tr,,,https://buyukcakirilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Cumhuriyet İlkokulu,724224,İlkokul,https://yahyalicumhuriyet.meb.k12.tr,,,https://yahyalicumhuriyet.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Delialiuşağı Ortaokulu,724670,Ortaokul,https://delialiusagiortaokulu.meb.k12.tr,,,https://delialiusagiortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Delialiuşağı İlkokulu,724674,İlkokul,https://delialiusagiilkokulu.meb.k12.tr,,,https://delialiusagiilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Derebağ Ortaokulu,724696,Ortaokul,https://derebagorta.meb.k12.tr,,,https://derebagorta.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Derebağ İlkokulu,677127,İlkokul,https://derebag.meb.k12.tr,,,https://derebag.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Dikme İlkokulu,977045,İlkokul,https://yahyalidikme.meb.k12.tr,,,https://yahyalidikme.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Durmuş İnneci Ortaokulu,724716,Ortaokul,https://durmusinneciortaokulu.meb.k12.tr,,,https://durmusinneciortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Durmuş İnneci İlkokulu,724721,İlkokul,https://durmusinneciilkokulu.meb.k12.tr,,,https://durmusinneciilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Fatih İlkokulu,724244,İlkokul,https://yahyalifatih.meb.k12.tr,,,https://yahyalifatih.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Fatih İmam Hatip Ortaokulu,739525,İmam Hatip Ortaokulu,https://fatihiho.meb.k12.tr,,,https://fatihiho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Hacı Hasan Efendi İmam Hatip Ortaokulu,761412,İmam Hatip Ortaokulu,https://hacihasanefendiiho.meb.k12.tr,,,https://hacihasanefendiiho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Hamdi Oral Mesleki ve Teknik Anadolu Lisesi,751756,Mesleki ve Teknik Anadolu Lisesi,https://hamdioralmtal.meb.k12.tr,,,https://hamdioralmtal.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Hasan Hüseyin Arıkan Mesleki ve Teknik Anadolu Lisesi,965583,Mesleki ve Teknik Anadolu Lisesi,https://hha.meb.k12.tr,,,https://hha.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Kapuzbaşı İlkokulu,888061,İlkokul,https://kapuzbasi.meb.k12.tr,,,https://kapuzbasi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Karaköy ortaokulu,724291,Ortaokul,https://karakoyortaokulu.meb.k12.tr,,,https://karakoyortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Karaköy İlkokulu,739542,İlkokul,https://karakoyio38.meb.k12.tr,,,https://karakoyio38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Kirazlı Ortaokulu,719992,Ortaokul,https://kirazli.meb.k12.tr,,,https://kirazli.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Kirazlı İlkokulu,719925,İlkokul,https://kirazliilk.meb.k12.tr,,,https://kirazliilk.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Kocahacılı İlkokulu,775275,İlkokul,https://kocahacili.meb.k12.tr,,,https://kocahacili.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Kopçu Nimet ve İsmail Bulut İlkokulu,724318,İlkokul,https://kopcuilkokulu.meb.k12.tr,,,https://kopcuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Mehmet Akif Ersoy İlkokulu,724333,İlkokul,https://makif38.meb.k12.tr,,,https://makif38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Mustafa Koyuncu Anadolu İmam Hatip Lisesi,760169,Anadolu İmam Hatip Lisesi,https://mustafakoyuncuaihl.meb.k12.tr,,,https://mustafakoyuncuaihl.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Mustafa Koyuncu Fen Lisesi,822960,Fen Lisesi,https://mkoyuncufenlisesi.meb.k12.tr,,,https://mkoyuncufenlisesi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Namık Kemal İlkokulu,724343,İlkokul,https://yahyalinamikkemalilkokulu.meb.k12.tr,,,https://yahyalinamikkemalilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Necati Kurmel Kız Anadolu Lisesi,963737,Anadolu Lisesi,https://necatikurmelkizanadolulisesi.meb.k12.tr,,,https://necatikurmelkizanadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Seydili Şehit Ferhat Kaplangiray İlkokulu,724353,İlkokul,https://seydiliilkokulu.meb.k12.tr,,,https://seydiliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Taşhan Ortaokulu,720120,Ortaokul,https://tashanortaokulu.meb.k12.tr,,,https://tashanortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Taşhan İlkokulu,720053,İlkokul,https://tashanilkokulu.meb.k12.tr,,,https://tashanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Ulupınar İlkokulu,724357,İlkokul,https://ulupinarilkokulu.meb.k12.tr,,,https://ulupinarilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyagazi Anadolu Lisesi,972909,Anadolu Lisesi,https://yahyagazial.meb.k12.tr,,,https://yahyagazial.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyagazi İlkokulu,724363,İlkokul,https://yahyagaziilkokulu.meb.k12.tr,,,https://yahyagaziilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Bilim ve Sanat Merkezi,769455,Bilim ve Sanat Merkezi,https://yahyalibilsem.meb.k12.tr,,,https://yahyalibilsem.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Mesleki Eğitim Merkezi,327168,Mesleki Eğitim Merkezi,https://yahyalimem.meb.k12.tr,,,https://yahyalimem.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Öğretmenevi ve Akşam Sanat Okulu,971260,Öğretmenevi,https://yahyaliogretmenevi.meb.k12.tr,,,https://yahyaliogretmenevi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Şehit Adem İlkkılıç Halk Eğitimi Merkezi,171030,Halk Eğitimi Merkezi,https://yahyalihem.meb.k12.tr,,,https://yahyalihem.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Şehit Mustafa Aydın Yatılı Bölge Ortaokulu,747747,Ortaokul,https://yahyaliybo.meb.k12.tr,,,https://yahyaliybo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Şehit Mustafa Aydın İmam Hatip Ortaokulu,762613,İmam Hatip Ortaokulu,https://yahyaliiho.meb.k12.tr,,,https://yahyaliiho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yahyalı Şehit İsmail Mavitaş Anaokulu,972113,Anaokulu,https://yahyalianaokulu.meb.k12.tr,,,https://yahyalianaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yeşilköy Çağlalık İlkokulu,724373,İlkokul,https://yesilkoycaglalik.meb.k12.tr,,,https://yesilkoycaglalik.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Yeşilköy Özden Elmacı İlkokulu,738236,İlkokul,https://38yesilkoy.meb.k12.tr,,,https://38yesilkoy.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Çamlıca İlkokulu,631955,İlkokul,https://camlica38.meb.k12.tr,,,https://camlica38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Çavdaruşağı İlkokulu,887926,İlkokul,https://cavdarusagiilkokulu.meb.k12.tr,,,https://cavdarusagiilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Çubukharmanı İlkokulu,887614,İlkokul,https://cubukharmaniilkokulu.meb.k12.tr,,,https://cubukharmaniilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Çubuklu Özkoyuncu Ortaokulu,724649,Ortaokul,https://cubukluortaokulu.meb.k12.tr,,,https://cubukluortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Çubuklu Özkoyuncu İlkokulu,724650,İlkokul,https://cubukluilkokulu.meb.k12.tr,,,https://cubukluilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,Ömer-Emine Akın Anadolu Lisesi,967360,Anadolu Lisesi,https://omeremineakin.meb.k12.tr,,,https://omeremineakin.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yahyalı,İpek Hoca Hasan Türkmenoğlu Kız Anadolu İmam Hatip Lisesi,171029,Anadolu İmam Hatip Lisesi,https://yahyaliihl.meb.k12.tr,,,https://yahyaliihl.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Atatürk İlkokulu,724485,İlkokul,https://yesilhisarataturkilkokulu.meb.k12.tr,,,https://yesilhisarataturkilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Derbentbaşı İlkokulu,705946,İlkokul,https://derbentbasi.meb.k12.tr,,,https://derbentbasi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Fatih İlkokulu,748861,İlkokul,https://yesilhisarfatih.meb.k12.tr,,,https://yesilhisarfatih.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Güzelöz İlkokulu,705995,İlkokul,https://guzeloz.meb.k12.tr,,,https://guzeloz.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Hızır İlyas Ortaokulu,706154,Ortaokul,https://yesilhisarhizirilyas.meb.k12.tr,,,https://yesilhisarhizirilyas.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Kavak İlkokulu,706169,İlkokul,https://kavakio.meb.k12.tr,,,https://kavakio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Kayadibi Ortaokulu,717963,Ortaokul,https://yesilhisarkayadibiortaokulu.meb.k12.tr,,,https://yesilhisarkayadibiortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Kayadibi İlkokulu,717881,İlkokul,https://yesilhisarkayadibiilkokulu.meb.k12.tr,,,https://yesilhisarkayadibiilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Kovalı Ortaokulu,724539,Ortaokul,https://kovaliortaokulu.meb.k12.tr,,,https://kovaliortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Kuşçu İlkokulu,706203,İlkokul,https://yesilhisarkuscuio.meb.k12.tr,,,https://yesilhisarkuscuio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Mithatpaşa Ortaokulu,706231,Ortaokul,https://mithatpasaortaokulu38.meb.k12.tr,,,https://mithatpasaortaokulu38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Musahacılı Ortaokulu,718117,Ortaokul,https://musahaciliortaokulu.meb.k12.tr,,,https://musahaciliortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Musahacılı İlkokulu,718121,İlkokul,https://musahaciliilkokulu.meb.k12.tr,,,https://musahaciliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Ovaçiftliği İlkokulu,976656,İlkokul,https://ovaiftlikilkokulu.meb.k12.tr,,,https://ovaiftlikilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Salih Erten Anaokulu,773721,Anaokulu,https://773721.meb.k12.tr,,,https://773721.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Yeşilhisar Anadolu Lisesi,964136,Anadolu Lisesi,https://yesilhisaranadolulisesi.meb.k12.tr,,,https://yesilhisaranadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Yeşilhisar Anadolu İmam Hatip Lisesi,171137,Anadolu İmam Hatip Lisesi,https://yesilhisarihl38.meb.k12.tr,,,https://yesilhisarihl38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Yeşilhisar Mesleki ve Teknik Anadolu Lisesi,764248,Mesleki ve Teknik Anadolu Lisesi,https://yesilhisarmtal.meb.k12.tr,,,https://yesilhisarmtal.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Yeşilhisar Şehit Astsubay Oğuz Akın Halk Eğitimi Merkezi,171149,Halk Eğitimi Merkezi,https://yesilhisarhem.meb.k12.tr,,,https://yesilhisarhem.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Yeşilova İlkokulu,724608,İlkokul,https://yesilovailkokulu38.meb.k12.tr,,,https://yesilovailkokulu38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Ziya Gökalp İlkokulu,632279,İlkokul,https://yesilhisarziyagokalp.meb.k12.tr,,,https://yesilhisarziyagokalp.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Zübeyde Hanım Anaokulu,970633,Anaokulu,https://zubeydehanimao.meb.k12.tr,,,https://zubeydehanimao.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Çadırkaya İlkokulu,705935,İlkokul,https://cadirkayaio.meb.k12.tr,,,https://cadirkayaio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Şehit Ahmet Ziya Çaydaşı İlkokulu,724527,İlkokul,https://kovalio.meb.k12.tr,,,https://kovalio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Şehit Kübra Doğanay Fen Lisesi,761534,Fen Lisesi,https://sehitkubradoganayfenlisesi.meb.k12.tr,,,https://sehitkubradoganayfenlisesi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Yeşilhisar,Şehit Mehmet Güngördü İmam Hatip Ortaokulu,761847,İmam Hatip Ortaokulu,https://yesilhisariho.meb.k12.tr,,,https://yesilhisariho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Özvatan,Atatürk Ortaokulu,718540,Ortaokul,https://ozvatanataturkoo.meb.k12.tr,,,https://ozvatanataturkoo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Özvatan,Atatürk İlkokulu,718469,İlkokul,https://ozvatanataturkio.meb.k12.tr,,,https://ozvatanataturkio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Özvatan,Duran Yangın Anadolu İmam Hatip Lisesi,365600,Anadolu İmam Hatip Lisesi,https://duranyanginaihl.meb.k12.tr,,,https://duranyanginaihl.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Özvatan,Özvatan Halk Eğitimi Merkezi,266295,Halk Eğitimi Merkezi,https://ozvatanhem.meb.k12.tr,,,https://ozvatanhem.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,Özvatan,Özvatan Çok Programlı Anadolu Lisesi,966023,Çok Programlı Anadolu Lisesi,https://ozvatancpal.meb.k12.tr,,,https://ozvatancpal.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Atatürk İlkokulu,592298,İlkokul,https://incesuataturk.meb.k12.tr,,,https://incesuataturk.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Ayfer İsmail Şahbaz Ortaokulu,700679,Ortaokul,https://ayferismailsahbaz.meb.k12.tr,,,https://ayferismailsahbaz.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Ertuğrul Gazi Anaokulu,892779,Anaokulu,https://incesuertugrulgazianaokulu.meb.k12.tr,,,https://incesuertugrulgazianaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Fatih Sultan Mehmet İlkokulu,762626,İlkokul,https://fatihsultanmehmetio.meb.k12.tr,,,https://fatihsultanmehmetio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Fatma-Ömer Lütfi Arıtan Anadolu Lisesi,761502,Anadolu Lisesi,https://fatmaomerlutfiaritan.meb.k12.tr,,,https://fatmaomerlutfiaritan.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Garipçe İlkokulu,700706,İlkokul,https://garipceio.meb.k12.tr,,,https://garipceio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Hamurcu İlkokulu,700715,İlkokul,https://hamurcuilkokulu.meb.k12.tr,,,https://hamurcuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Karamustafapaşa İlkokulu,700723,İlkokul,https://kmpincesu.meb.k12.tr,,,https://kmpincesu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Kocaoğlan Çardak İlkokulu,744963,İlkokul,https://kocaoglancardak.meb.k12.tr,,,https://kocaoglancardak.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Kızılören Osman Kulaç İlkokulu,718409,İlkokul,https://osmankulac.meb.k12.tr,,,https://osmankulac.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Kızılören Parlaklar Ortaokulu,170431,Ortaokul,https://parlaklar.meb.k12.tr,,,https://parlaklar.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Kızılören Parlaklar İmam Hatip Ortaokulu,765446,İmam Hatip Ortaokulu,https://parlaklariho.meb.k12.tr,,,https://parlaklariho.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Mustafa Özkan Anadolu Lisesi,317104,Anadolu Lisesi,https://mustafaozkan.meb.k12.tr,,,https://mustafaozkan.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Namık Kemal Anaokulu,701686,Anaokulu,https://incesunamikkemalanaokulu.meb.k12.tr,,,https://incesunamikkemalanaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,OSMANGAZİ ORTAOKULU,761329,Ortaokul,https://incesuosmangazioo.meb.k12.tr,,,https://incesuosmangazioo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Osmangazi İlkokulu,761055,İlkokul,https://incesuosmangaziio.meb.k12.tr,,,https://incesuosmangaziio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Saraycık Şehit Mustafa Yılmaz Ortaokulu,719039,Ortaokul,https://incesusaraycikortaokulu.meb.k12.tr,,,https://incesusaraycikortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Saraycık Şehit Mustafa Yılmaz İlkokulu,592262,İlkokul,https://incesusaraycikilkokulu.meb.k12.tr,,,https://incesusaraycikilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Subaşı İlkokulu,700736,İlkokul,https://subasiilkokulu38.meb.k12.tr,,,https://subasiilkokulu38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Süksün Şehit Ali Kıvanç Ortaokulu,719150,Ortaokul,https://suksunsehitalikivancoo.meb.k12.tr,,,https://suksunsehitalikivancoo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Süksün Şehit Ali Kıvanç İlkokulu,719171,İlkokul,https://suksunsehitalikivancio.meb.k12.tr,,,https://suksunsehitalikivancio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Tahirini Duran-Dudu Gümüş Ortaokulu,719751,Ortaokul,https://tahiriniddgoo.meb.k12.tr,,,https://tahiriniddgoo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Tahirini Duran-Dudu Gümüş İlkokulu,719713,İlkokul,https://tahiriniddgio.meb.k12.tr,,,https://tahiriniddgio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Vali Sabahattin Çakmakoğlu Ortaokulu,700767,Ortaokul,https://vscakmakoglu.meb.k12.tr,,,https://vscakmakoglu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Yavuz Sultan Selim Ortaokulu,762629,Ortaokul,https://incesuyavuzsultanselimoo.meb.k12.tr,,,https://incesuyavuzsultanselimoo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Yavuz Sultan Selim İlkokulu,762628,İlkokul,https://incesuyavuzsultanselimio.meb.k12.tr,,,https://incesuyavuzsultanselimio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Örenşehir Çinkom Ortaokulu,718961,Ortaokul,https://orensehircinkomoo.meb.k12.tr,,,https://orensehircinkomoo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Örenşehir Çinkom İlkokulu,718967,İlkokul,https://orensehircinkomio.meb.k12.tr,,,https://orensehircinkomio.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Öğretmen Umran Şefik Ortaokulu,774873,Ortaokul,https://ogretmenumransefikortaokulu.meb.k12.tr,,,https://ogretmenumransefikortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Öğretmen Umran Şefik İlkokulu,774872,İlkokul,https://ogretmenumransefikilkokulu.meb.k12.tr,,,https://ogretmenumransefikilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Üçkuyu İlkokulu,744995,İlkokul,https://uckuyuilkokulu38.meb.k12.tr,,,https://uckuyuilkokulu38.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,İncesu Anadolu İmam Hatip Lisesi,763724,Anadolu İmam Hatip Lisesi,https://incesuanadoluihl.meb.k12.tr,,,https://incesuanadoluihl.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,İncesu Bekir Yazgan-Yaşar Çilsal Mesleki ve Teknik Anadolu Lisesi,971851,Mesleki ve Teknik Anadolu Lisesi,https://incesusml.meb.k12.tr,,,https://incesusml.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,İncesu Halk Eğitimi Merkezi,170479,Halk Eğitimi Merkezi,https://incesuhem.meb.k12.tr,,,https://incesuhem.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,İncesu Mesleki ve Teknik Anadolu Lisesi,170455,Mesleki ve Teknik Anadolu Lisesi,https://incesueml.meb.k12.tr,,,https://incesueml.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,İncesu İmam Hatip Ortaokulu,777049,İmam Hatip Ortaokulu,https://777049.meb.k12.tr,,,https://777049.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Şehit Yusuf Özmen Ortaokulu,719297,Ortaokul,https://syo.meb.k12.tr,,,https://syo.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Şehit Yusuf Özmen İlkokulu,719307,İlkokul,https://syi.meb.k12.tr,,,https://syi.meb.k12.tr/tema/harita.php,2026-08-31
Kayseri,İncesu,Şeyhşaban İlkokulu,700747,İlkokul,https://seyhsabanilkokulu.meb.k12.tr,,,https://seyhsabanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Kilis,Elbeyli,ELBEYLİ ORTAOKULU,713699,Ortaokul,https://kiliselbeyliortaokulu.meb.k12.tr,,,https://kiliselbeyliortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
